
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              953.41640  |   6100 | 6.3e+06   | D    |    18.72638063    -     20.02644435   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              954.74052  |   2800 |           |      |    18.72638063    -     20.02464120   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
              957.4002   |      2 |           |      |    19.77977107    -     21.07442522   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[1/2]  |    |
              964.22     |      1 |           |      |    19.76059988    -     21.04608644   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[1/2]  |    |
              966.54200  |  18000 |           |      |    18.38162243    -     19.66403128   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              972.48     |      1 |           |      |    19.77977107    -     21.0543314    | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[5/2]  |    |
              978.81     |      3 |           |      |    19.77977107    -     21.04608644   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6p  | 2[1/2]  |    |
              982.3453   |      3 |           |      |    20.02464120    -     21.2864216    | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[3/2]  |    |
              983.7507   |    13* |           |      |    20.02644435    -     21.2864216    | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[3/2]  |    |
              983.7507   |    13* |           |      |    20.02644435    -     21.2864205    | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              989.730    |      4 |           |      |    20.03464805    -     21.2870111    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[7/2]  |    |
              989.906    |     3* |           |      |    20.03486860    -     21.2870111    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[7/2]  |    |
              989.906    |     3* |           |      |    20.03486860    -     21.2870090    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[7/2]  |    |
              990.0594   |    30* |           |      |    20.03464805    -     21.2865964    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[9/2]  |    |
              990.0594   |    30* |           |      |    20.03464805    -     21.2865959    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[9/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              990.2337   |     25 |           |      |    20.03486860    -     21.2865964    | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[9/2]  |    |
              991.5195   |     13 |           |      |    20.03674583    -     21.2868496    | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[5/2]  |    |
              991.8602   |     6* |           |      |    20.03674583    -     21.2864216    | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[3/2]  |    |
              991.8602   |     6* |           |      |    20.03674583    -     21.2864205    | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[3/2]  |    |
              993.6853   |     10 |           |      |    20.13610584    -     21.3834853    | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).7f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              993.8352   |     16 |           |      |    20.13629431    -     21.3834856    | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).7f  | 2[7/2]  |    |
              994.4140   |      9 |           |      |    20.04038558    -     21.2868504    | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[5/2]  |    |
              994.5058   |     4* |           |      |    20.03674583    -     21.28309542   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[5/2]  |    |
              994.5058   |     4* |           |      |    20.03674583    -     21.28309675   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[5/2]  |    |
              994.8061   |      9 |           |      |    20.13751037    -     21.3834858    | 2s2.2p5.(2P*<1/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).7f  | 2[5/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              996.3605   |      7 |           |      |    20.13945645    -     21.3834862    | 2s2.2p5.(2P*<1/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).7f  | 2[5/2]  |    |
              997.42     |      3 |           |      |    20.04038558    -     21.28309675   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[5/2]  |    |
             1000.5600   |     13 |           |      |    20.04820202    -     21.2870090    | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[7/2]  |    |
             1000.7385   |     20 |           |      |    20.04842361    -     21.2870111    | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[7/2]  |    |
             1000.8685   |      5 |           |      |    20.04842361    -     21.2868496    | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).7f  | 2[5/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1003.71     |      3 |           |      |    20.04820202    -     21.28311835   | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[7/2]  |    |
             1003.89     |      3 |           |      |    20.04842361    -     21.28311884   | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[7/2]  |    |
             1021.0835   |      2 |           |      |    19.68819297    -     20.90210212   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
             1022.4659   |      4 |           |      |    19.66403128    -     20.87629864   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
             1024.57132  |     16 |           |      |    19.66403128    -     20.87380766   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1029.54162  |    420 |           |      |    18.57583520    -     19.77977107   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1043.25909  |    13* |           |      |    20.19691555    -     21.38502144   | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
             1043.25909  |    13* |           |      |    19.68819297    -     20.87629864   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
             1056.24089  |   8000 |           |      |    18.96595286    -     20.13945645   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* |    |
             1062.06637  |    780 | 2.4e+05   | D    |    18.61270446    -     19.77977107   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1067.3870   |     19 |           |      |    20.02464120    -     21.18589069   | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[3/2]  |    |
             1069.0457   |    55* |           |      |    20.02644435    -     21.18589217   | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[3/2]  |    |
             1069.0457   |    55* |           |      |    20.02644435    -     21.18589069   | 2s2.2p5.(2P*<3/2>).3d | 2[1/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[3/2]  |    |
             1075.8204   |     15 |           |      |    20.03464805    -     21.18679371   | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[7/2]  |    |
             1076.0270   |    14* |           |      |    20.03486860    -     21.18679371   | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1076.0270   |    14* |           |      |    20.03486860    -     21.18679333   | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[7/2]  |    |
             1076.4023   |    150 |           |      |    20.03464805    -     21.18617152   | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[9/2]  |    |
             1076.6087   |    110 |           |      |    20.03486860    -     21.18617119   | 2s2.2p5.(2P*<3/2>).3d | 2[7/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[9/2]  |    |
             1078.0531   |     69 |           |      |    20.03674583    -     21.18650596   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[5/2]  |    |
             1078.6286   |    16* |           |      |    20.03674583    -     21.18589217   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1078.6286   |    16* |           |      |    20.03674583    -     21.18589069   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[3/2]  |    |
             1079.0862   |      2 |           |      |    20.29717031    -     21.4458297    | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).12s | 2[3/2]* |    |
             1079.80430  |   6100 |           |      |    18.61270446    -     19.76059988   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1080.6358   |     54 |           |      |    20.13610584    -     21.28311835   | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[7/2]  |    |
             1080.8128   |     74 |           |      |    20.13629431    -     21.28311884   | 2s2.2p5.(2P*<1/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1081.4755   |     40 |           |      |    20.04038558    -     21.18650710   | 2s2.2p5.(2P*<3/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[5/2]  |    |
             1081.9819   |     92 |           |      |    20.13751037    -     21.28309542   | 2s2.2p5.(2P*<1/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[5/2]  |    |
             1083.82180  |     37 |           |      |    20.13945645    -     21.28309675   | 2s2.2p5.(2P*<1/2>).3d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).6f  | 2[5/2]  |    |
             1084.44774  |   9400 |           |      |    18.63679075    -     19.77977107   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1088.6277   |     58 |           |      |    20.04820202    -     21.18679333   | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[7/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1088.8392   |     85 |           |      |    20.04842361    -     21.18679371   | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[7/2]  |    |
             1089.1151   |     25 |           |      |    20.04842361    -     21.18650596   | 2s2.2p5.(2P*<3/2>).3d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).6f  | 2[5/2]  |    |
             1102.08794  |     78 |           |      |    19.68819297    -     20.81287859   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[1/2]  |    |
             1104.40002  |     64 |           |      |    19.77977107    -     20.90210212   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
             1104.97221  |    200 |           |      |    19.66403128    -     20.78578112   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1106.0808   |     29 |           |      |    19.66403128    -     20.78465677   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
             1112.02780  |     73 |           |      |    19.66403128    -     20.77866384   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[5/2]  |    |
             1113.45095  |     49 |           |      |    19.76059988    -     20.87380766   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
             1113.84329  |     55 |           |      |    19.76059988    -     20.87341564   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
             1114.30200  |  26000 |           |      |    18.57583520    -     19.68819297   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1116.02133  |    270 |           |      |    19.66403128    -     20.77467525   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[5/2]  |    |
             1117.75246  |  49000 |           |      |    18.55510723    -     19.66403128   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
             1129.29647  |     65 |           |      |    19.68819297    -     20.78578112   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
             1129.84416  |     46 |           |      |    19.66403128    -     20.76108738   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[1/2]  |    |
             1130.38878  |    140 |           |      |    19.77977107    -     20.87629864   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1130.45457  |    100 |           |      |    19.68819297    -     20.78465677   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
             1132.96259  |     41 |           |      |    19.77977107    -     20.87380766   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
             1133.36873  |     37 |           |      |    19.77977107    -     20.87341564   | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
             1136.66716  |    110 |           |      |    19.68819297    -     20.77866384   | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[5/2]  |    |
             1139.04333  |  15000 |           |      |    18.57583520    -     19.66403128   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1140.91338  |   8800 | 4.2e+06   | D    |    18.69335861    -     19.77977107   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1152.27450  |  33000 |           |      |    18.70407036    -     19.77977107   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1152.50203  |  17000 | 8.4e+06   | D    |    18.61270446    -     19.68819297   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
             1153.63446  |   9100 |           |      |    18.96595286    -     20.04038558   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* |    |
             1160.15369  |   2600 |           |      |    18.71137586    -     19.77977107   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
             1161.40805  |  13000 |           |      |    18.69335861    -     19.76059988   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1168.80028  |   2800 |           |      |    18.96595286    -     20.02644435   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* |    |
             1176.67929  |  15000 | 6.9e+06   | D    |    18.72638063    -     19.77977107   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4s  | 2[1/2]* |    |
             1178.90444  |  13000 |           |      |    18.63679075    -     19.68819297   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
             1178.98894  |   3200 |           |      |    18.61270446    -     19.66403128   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
